pathway	sample	count
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM51	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM52	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM53	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM54	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM55	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM56	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM57	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM58	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM59	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM5	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM60	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM61	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM62	2
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM63	2
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM64	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM65	4
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM66	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM67	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM68	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM69	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM6	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM70	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM71	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM72	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM73	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM74	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM75	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM76	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM77	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM78	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM7	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM8	1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM9	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM10	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM11	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM12	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM13	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM14	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM15	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM16	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM17	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM18	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM19	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM1	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM20	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM21	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM22	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM23	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM24	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM25	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM26	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM27	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM28	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM29	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM2	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM30	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM31	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM32	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM33	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM34	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM35	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM36	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM37	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM38	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM39	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM3	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM40	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM41	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM42	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM43	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM44	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM45	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM46	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM47	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM48	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM49	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM4	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM50	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM51	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM52	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM53	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM54	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM55	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM56	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM57	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM58	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM59	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM5	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM60	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM61	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM62	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM63	4
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM64	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM65	3
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM66	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM67	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM68	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM69	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM6	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM70	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM71	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM72	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM73	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM74	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM75	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM76	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM77	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM78	1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM7	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM8	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM9	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM10	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM11	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM12	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM13	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM14	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM15	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM16	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM17	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM18	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM19	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM1	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM20	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM21	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM22	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM23	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM24	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM25	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM26	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM27	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM28	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM29	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM2	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM30	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM31	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM32	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM33	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM34	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM35	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM36	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM37	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM38	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM39	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM3	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM40	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM41	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM42	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM43	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM44	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM45	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM46	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM47	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM48	3
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM49	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM4	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM50	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM51	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM52	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM53	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM54	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM55	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM56	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM57	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM58	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM59	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM5	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM60	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM61	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM62	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM63	3
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM64	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM65	4
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM66	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM67	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM68	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM69	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM6	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM70	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM71	1
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM72	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM73	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM74	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM75	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM76	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM77	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM78	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM7	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM8	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	PGM9	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM10	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM11	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM12	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM13	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM14	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM15	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM16	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM17	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM18	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM19	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM1	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM20	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM21	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM22	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM23	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM24	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM25	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM26	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM27	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM28	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM29	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM2	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM30	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM31	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM32	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM33	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM34	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM35	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM36	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM37	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM38	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM39	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM3	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM40	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM41	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM42	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM43	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM44	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM45	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM46	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM47	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM48	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM49	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM4	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM50	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM51	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM52	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM53	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM54	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM55	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM56	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM57	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM58	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM59	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM5	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM60	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM61	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM62	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM63	3
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM64	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM65	3
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM66	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM67	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM68	1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM69	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM6	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM70	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM71	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM72	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM73	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM74	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM75	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM76	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM77	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM78	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM7	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM8	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	PGM9	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM10	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM11	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM12	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM13	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM14	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM15	3
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM16	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM17	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM18	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM19	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM1	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM20	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM21	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM22	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM23	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM24	3
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM25	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM26	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM27	3
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM28	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM29	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM2	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM30	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM31	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM32	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM33	3
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM34	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM35	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM36	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM37	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM38	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM39	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM3	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM40	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM41	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM42	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM43	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM44	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM45	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM46	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM47	4
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM48	5
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM49	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM4	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM50	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM51	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM52	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM53	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM54	3
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM55	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM56	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM57	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM58	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM59	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM5	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM60	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM61	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM62	4
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM63	5
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM64	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM65	4
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM66	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM67	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM68	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM69	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM6	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM70	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM71	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM72	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM73	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM74	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM75	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM76	2
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM77	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM78	6
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM7	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM8	1
KEGG_JAK_STAT_SIGNALING_PATHWAY	PGM9	1
KEGG_HEMATOPOIETIC_CELL_LINEAGE	PGM10	0
