	P3	P5	P7	P11	P13	P14	P16	P17	P19	P22	P24	P27	P30	P34	P39	P43	P52	P53	1148190	1160611	1165043	1165731	1175987	1205142	1232209	1232597	1247392	1258650	1261934	1273598	P2	P4	P9	P15	P18	P20	P21	P23	P25	P26	P33	P40	P45	P50	1161524	1185692	1243837	1313158	1337883	1338283	1398479	1406645	1432057	963764	P1	P12	P35	P37	P41	1161135	1391882	1397993	P36	P42	P51	1293013	1411462	rd_P4_T1	rd_P5_T1	rd_P7_T1	rd_P9_T1	rd_P10_T1	rd_P11_T1	rd_P1_T1	rd_P2_T1	rd_P3_T1	rd_P6_T1	rd_P8_T1	rd_P12_T1	rd_P13_T1	rd_P14_T1	F4	F8	F9	F81	F89_342952	F92_340410	F172	F177
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0	0	0	0	0	0	0	-0.158730159	0	0	0	0	0	-0.151515152	0	0	0	0	0	0	0	0	-0.058139535	0	0	-1.399868247	-0.151515152	0	0	0	0	0	-0.151515152	0	-0.151515152	0	2.139797789	-0.158730159	-0.689033189	0	-0.158730159	0	0	2.156084656	0	0	0	0	0	0	0	0	0	0	0	-0.53030303	0	-0.787671233	-0.909090909	0	0	0	-0.151515152	0	0	0	0	0	0	0	0	0	-0.058139535	0	0	0	0	0	0	0	0	0	-0.151515152	0	0.178571429	0	0	0	0
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0	-0.769230769	0	0	-0.639534884	-0.73051948	0.34351145	0	0	0	0	-0.769230769	0	0	-1.334810228	0	0	-0.909090909	0	-0.909090909	0	-0.460963455	0	0	0.34351145	0	-0.869565217	0	0	0	0.985023042	0.161290323	0	1.149963063	0.806451613	0.178571429	1.416729701	0	0.806451613	0.34351145	0.34351145	0.806451613	0	2.805951658	0.34351145	1.342165899	0	0	0	0.806451613	0	0.879225736	0	0	0	0	-0.326086957	-1.813385205	0	0.806451613	0.535714286	0	0.806451613	0	-0.326086957	0	0.322580646	-0.326086957	0.34351145	0	0.190013257	0	-1.195652174	0.017424493	0.806451613	0	0	0	0	0	-0.769230769	0	0.017424493	0	0.34351145	0	0	-0.869565217	0
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	-2.447552447	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.856389987	0	0	0	0	0	0.806451613	0.178571429	-1.630988398	0	0	-0.161290323	0	0.806451613	0	-0.227182514	0	0.806451613	0	0	0	0	0	0	0	0	-0.769230769	0	0	-0.903464503	-0.53030303	0.806451613	0	0	0	0	0.806451613	0	0	0	0	0	-0.616438356	0	0	0	0.806451613	0	0	0	0	0	0	0	-0.53030303	0	0	-0.639534884	0.806451613	0	0
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.769230769	-0.769230769	0	0	0	-0.53030303	0	0	-0.769230769	0	0	0	0	-0.909090909	-0.909090909	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892857143	0	0.806451613	0.806451613	0	1.917170618	0	0	0	0	0.806451613	0	1.612903226	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	-0.85660755	0	0.806451613	0	0	0	0	0	0	0	0	0	0	-0.616438356	-0.769230769	0	0	0.806451613	0	0	0	0	0	0	0	-1.095317726	0	0	-0.102639296	0	0	0
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0	0.535714286	0	0	0	0	0	0	0	0	-0.131578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0.178571429	2.663977834	0	0	0.082872928	0	0	0	1.688641407	0	0	0	-0.326086957	0	0	0	0	0	0	0.185185185	0	0	-0.753968254	0	0.806451613	0	0	-0.869565217	0	0	0	0	0	0	0	-0.616438356	-0.869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_JAK_STAT_SIGNALING_PATHWAY	0	0	0	0	0	-0.909090909	0.34351145	0.801526718	-1.538461538	0	0	0	0	-0.769230769	0.34351145	-0.607940446	0	-0.909090909	0	-0.909090909	0	0	0	0	0.34351145	0	-0.769230769	-0.952380952	0	0	1.607978331	0	0	0.34351145	0.892857143	0.985023042	5.969455048	-0.326086957	0	1.236368593	0.34351145	0	0.892857143	8.016442815	1.236368593	0	0	0.892857143	0	0	0	1.680752454	0	0.801526718	-0.233516483	0	-1.095317726	1.426947931	0	0	0.535714286	0	0.892857143	0	-0.326086957	0	0.161290323	-0.326086957	1.145038168	0.377358491	0.806451613	0	1.047134842	0.467137824	-0.769230769	0	0	0.566770186	0	0	0	0	0.34351145	0	0.34351145	0.566770186	0	0	0
KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.769230769	0	0	0	0	-1.477505663	0	0	0	-0.909090909	0	-0.769230769	0	0	0	-0.607940446	0	-1.696762142	0	-1.151809356	0	0	0	0	-0.769230769	0	0	-0.769230769	0	0	0	0	0	0	0	0.985023042	3.754266941	-0.326086957	0.161290323	1.699308756	0.967741936	0	0	1.653986435	0.892857143	0	0	0	0	0	0	0	0	0.679012346	-0.235849057	0	0.806451613	1.42535634	0	0.161290323	0	0	0	0	0	0.806451613	0	0	0	0	0.161290323	0	0	0	0	0	0	0.892857143	0	0	0	0	0.161290323	0	0.806451613	0	0	0	0
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0	-0.235849057	0.308988764	-0.560576453	1.063705745	-0.560576453	0.34351145	-0.560576453	0.308988764	0.308988764	0.308988764	-0.769230769	-0.017098193	-0.151515152	0.652500214	-0.869565217	0	-0.881642513	0	-0.881642513	0	0	-0.827370304	0	-0.212044106	0	0.157473612	0	0	0	0.276148583	1.115440377	0.157473612	1.407217195	0.157473612	0	3.745437391	0	1.651154663	0.165122934	0.416651157	0	2.454025737	4.073511089	0.34351145	-0.555555556	1.115440377	0.892857143	0.308988764	-0.246566792	0.308988764	1.1882145	0	0	-0.791404613	0	-0.326086957	1.590171242	0.190839695	-0.555555556	0.475690343	0.308988764	0.741341991	1.115440377	-0.326086957	0	0.161290323	-0.326086957	0.652500214	0.308988764	0.250896057	0	0.561757347	0.652500214	-0.560576453	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	0.500985062	0.308988764	1.084598979	0.308988764	0	0.806451613	0
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0	-1.005079826	0.308988764	-0.560576453	0.84470305	-1.369332914	0.34351145	-0.560576453	0.308988764	0.308988764	0.308988764	-0.769230769	0.308988764	0	0.652500214	0	0	-1.235177866	0	-1.235177866	0	0	0	0	0.34351145	0	0.308988764	0	0	0	0.276148583	0.308988764	0.308988764	1.994666113	1.115440377	0	2.881025114	0	0.308988764	0.165122934	0.416651157	0	1.699308756	4.628519363	0.34351145	0.806451613	0.308988764	0.892857143	0.308988764	0.308988764	0.308988764	1.1882145	0	0	-0.235849057	0	-0.326086957	1.407885296	0.190839695	0.806451613	0.31440002	0.308988764	0.892857143	0.308988764	-0.326086957	0.806451613	0.161290323	-0.326086957	0.652500214	0.308988764	0.190013257	0	-0.135247262	0.326413257	0.24587516	0	0	0	0.308988764	0.84470305	0.308988764	0.308988764	0.652500214	0.308988764	1.084598979	0.308988764	0	0.806451613	0
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.188679245	-0.047169812	0.308988764	-0.560576453	0.84470305	-1.469667362	-0.425719319	-0.560576453	0.497668009	-0.560576453	0.308988764	-0.769230769	0.308988764	0	0.652500214	0	0	-1.235177866	0	-1.046498621	0	0	0	0	0.34351145	0	0.308988764	0	0	0	0.276148583	0.308988764	0.308988764	2.183345358	1.304119622	0	2.815548847	0	0.308988764	1.057980077	0.416651157	0	1.699308756	5.101615494	0.34351145	0	0.308988764	0.892857143	0.308988764	0.308988764	0.308988764	1.1882145	0	0.679012346	-1.005079826	0	-0.326086957	0.309748272	0.188679245	0.806451613	0.475690343	0.308988764	0.892857143	0.308988764	-0.326086957	0	0.161290323	-0.326086957	-0.217065003	0.308988764	0.190013257	0	-0.137407712	0.652500214	-0.560576453	0	0	0.892857143	0.308988764	0.84470305	0.308988764	0.308988764	0.652500214	0.308988764	1.084598979	0.308988764	0	0.806451613	0
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0	-0.769230769	0.308988764	0.308988764	0.308988764	-1.959992254	0.34351145	0.308988764	0.308988764	0.308988764	0.308988764	-0.769230769	-0.017098193	0	0.652500214	0	0	-1.235177866	0	-1.235177866	0	0.178571429	0	0	0.34351145	0	0.308988764	0	0	0	0.985023042	0.308988764	0.308988764	0.652500214	1.115440377	0	2.655607009	0	1.115440377	0.165122934	0.652500214	0.806451613	1.699308756	4.073511089	0.34351145	0	0.308988764	0.892857143	0.308988764	0.308988764	0.308988764	1.1882145	0	0	0	0	-0.326086957	0.346209608	0.190839695	0	1.005993373	0.308988764	0.892857143	1.115440377	-0.326086957	0	0.161290323	-0.326086957	0.652500214	0.308988764	0.806451613	0	-0.135247262	0.652500214	1.115440377	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	0.652500214	0.308988764	0.652500214	0.308988764	0	0.806451613	0
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.639534884	0	0	0.432098765	0.754716981	-3.216783216	-1.179687573	0	0	0	0	0	-0.326086957	0	-0.425719319	-0.058139535	-0.869565217	-1.235177866	-0.869565217	-1.235177866	0	-0.753968254	0	0	0.34351145	0	-0.769230769	0	0	0	0.806451613	0	0	1.098228431	0	0	3.652051067	0	0	-0.14386583	0.34351145	0	0.754716981	2.232130298	0.34351145	0	0	0	0	0	0	0.879225736	0	0	-1.638795986	0	-0.164796634	-1.126275158	0.190839695	0	0.697004609	0	0	0	-0.934027403	0	0.161290323	-0.326086957	0.34351145	0	0.806451613	0	-0.135247262	0.34351145	0	0	0	0	0	0	0	0	-1.033659765	0	0.34351145	0	0	0	0
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0	-0.769230769	0	-0.209080048	-0.769230769	-0.869565217	0.522082879	0	-0.769230769	0	0	0	-1.095317726	0	0.34351145	-3.503344481	0	-0.942525313	0	-0.942525313	0	-0.869565217	-0.769230769	0	-0.425719319	0	-0.708274894	0	0	0	0.250896057	0	0	0.34351145	0	0	1.723026645	0	0.802945302	1.149963063	1.828975409	0.985023042	0.806451613	4.854550944	0.34351145	0	0.985023042	0	0	0	0	0.879225736	0	0.161290323	0.806451613	0	-0.389200561	-0.711800834	-0.578391074	0	0.697004609	-0.151515152	0	-0.477602109	-0.326086957	0	0.161290323	-0.326086957	1.022523796	0	0.806451613	0	0.561757347	0.34351145	0.806451613	0	0	0	0	0	0	0	0.34351145	0	0.34351145	0	-0.151515152	0	0
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0	0	0	-0.555555556	0	0	0	0	0	0	0	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	-0.869565217	0	0	0	0	-0.555555556	0	0	0	0	0.178571429	0	0	0.806451613	0	0.806451613	0	0	0	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.348837209	0	0	0	0	0	0	0	0	0	0	0
KEGG_LONG_TERM_POTENTIATION	-0.930232558	-0.869565217	0.308988764	0.308988764	-0.621243794	-1.283894396	0	0.308988764	-0.298951682	0.308988764	0.308988764	-0.59065934	-0.017098193	0	-0.621243794	-0.607940446	0	-0.881642513	0	-0.881642513	0	0	-0.662650602	0	-0.555555556	0	0.308988764	0	0	0	0	0.308988764	2.00829752	0.308988764	0.308988764	0	2.091196739	-0.326086957	0.308988764	-0.017098193	1.201845907	0.985023042	1.612903226	3.542809642	0	-0.555555556	0.487560193	0	0.308988764	-0.246566792	0.308988764	1.115440377	0	0.161290323	0.250896057	0.892857143	-0.607940446	-1.730933543	0	-0.376984127	-0.460242005	0.308988764	1.785714286	0.308988764	0	0	0	0	0.308988764	0.308988764	-1.464646465	0	1.534512122	1.201845907	1.115440377	0	0	1.699308756	0.308988764	0.308988764	0.308988764	0.308988764	0.308988764	0.308988764	1.36313623	-0.017098193	0	0.806451613	0
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0	-0.769230769	0.28166636	0.308988764	-0.24863667	-2.053843376	-0.636191906	0.84470305	-0.487564409	0.978670969	0.28166636	-1.538461538	-0.643392188	-0.027322404	-0.327203142	-1.12264013	-0.027322404	-1.790733422	-0.027322404	-1.790733422	0	-0.027322404	-0.662650602	-0.027322404	-0.23936651	-0.027322404	0.28166636	0	0.133967919	-0.027322404	1.314843495	0.308988764	0.28166636	2.26540344	1.2767307	-0.027322404	2.402858389	-0.027322404	0.28166636	0.165122934	0.652500214	1.314843495	2.642704982	5.476962191	1.209046189	0.223573653	1.115440377	0.865534739	0.308988764	-0.273889196	0.308988764	1.160892096	0	0.865534739	0.38784067	-0.027322404	-0.164796634	-1.884994264	0.163517291	0.223573653	0.77247689	0.28166636	0.892857143	0.308988764	-1.305790313	0	0.161290323	-0.353409361	0.652500214	0.308988764	-0.392864703	0	0.643881947	0.62517781	1.115440377	0	0	-0.027322404	0.308988764	0.308988764	0.308988764	0.28166636	0.62517781	0.28166636	0.652500214	0.475905493	-0.027322404	0.806451613	-0.796553173
KEGG_LONG_TERM_DEPRESSION	-0.930232558	-0.869565217	0.308988764	0.308988764	-1.390474563	-0.621243794	0	0.308988764	0.470279087	0.308988764	0.429420658	-0.59065934	-0.017098193	0	-0.621243794	0.866418528	0	-0.881642513	0	-0.881642513	0	0	0	0	-0.555555556	0	0.308988764	-0.769230769	0	0	0	0.308988764	1.175407292	0.308988764	0.308988764	0.705128205	3.325207164	-0.326086957	0.308988764	0.103333701	0.955977434	0.806451613	0.806451613	1.037049273	0	-0.555555556	1.201845907	0	0.308988764	-0.246566792	0.308988764	1.115440377	0	0.339861752	0.250896057	0	-0.058139535	-0.480336314	0	-0.555555556	-0.460242005	0.308988764	0.892857143	0.308988764	0	0.161290323	0	0	0.308988764	0.308988764	-1.324786325	0.161290323	0.806451613	0.308988764	0.308988764	0	0	0.806451613	0.308988764	0.308988764	0.308988764	0.308988764	1.014116969	0.487560193	0.470279087	-0.51838154	0	1.699308756	0
KEGG_OLFACTORY_TRANSDUCTION	-1.377171215	0	-0.769230769	0	-3.445935783	-5.775940396	-0.769230769	-0.769230769	-4.172240802	-2.307692307	-0.769230769	-0.869565217	-1.095317726	-1.538461538	-0.326086957	-7.431949768	-0.326086957	-1.864548495	-0.326086957	-0.326086957	-0.769230769	-2.190635452	0	0	-1.638795986	-2.938329785	-0.934027403	-1.678321678	0	0	0.480364656	0	4.602534564	0	1.082600196	1.860599079	5.964235626	1.612903226	-0.326086957	0.806451613	1.286816269	1.699308756	1.699308756	14.130184334	0.806451613	0.892857143	0	0	2.235023042	1.459627329	0	0.806451613	0.806451613	0.161290323	-1.095317726	0	0.892857143	-1.927662099	0.276148583	-0.326086957	0.037220844	0	-0.326086957	0	-0.769230769	-0.570719602	0.806451613	0	0	0	0	0.198511167	-0.049938374	0	0	0	0	0.806451613	-0.326086957	0	0	0	0.111662532	0	0	-0.869565217	0	0	0
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.929072281	-0.571602311	0.504718301	1.642211355	0.0944063130000001	-1.991039796	-0.18679158	-0.0668840099999999	-0.0668840099999999	-0.402473687	0.702346759	-1.145103543	0.702346759	-0.571602311	0.27662744	-3.946488293	-0.869565217	-1.790733422	-0.671936759	-1.790733422	0	-0.869565217	0	-1.441167528	-0.0144156479999999	0.197628458	-1.329807222	0.358918781	0.197628458	0.197628458	2.092666751	0.702346759	0.702346759	0.850128672	1.238061045	1.251775924	10.063718546	0.554648318	1.670088695	0.558480929	2.494984033	1.361099931	2.415247397	7.528941822	0.541139908	-0.555555556	0.506617222	2.016411527	0.667907545	-0.0489383339999999	0.308988764	1.385842958	0.197628458	0.197628458	-1.229391236	1.123554384	-0.193471024	-2.197597371	-1.342732001	-1.324786325	1.042331508	0.506617222	1.447505461	0.506617222	-1.505629714	0.197628458	0.161290323	-0.128458499	1.529141018	0.506617222	-0.421040702	0.515613938	0.56854611	0.850128672	0.308988764	0	0	0.806451613	0.506617222	0.506617222	0.667907545	0.506617222	0.23759306	-0.101323224	0.652500214	1.560764688	1.004080071	1.004080071	0.197628458
KEGG_INSULIN_SIGNALING_PATHWAY	0.161290323	-0.326086957	0.308988764	0.308988764	-0.460242005	-1.373911668	-0.608869502	-0.317392146	0.308988764	1.215620702	0.308988764	-0.769230769	-0.107677902	0	-0.299880738	-0.460963455	0	-1.790733422	0	-3.503360417	0	0	0	0	-0.212044106	0	0.308988764	0	0.161290323	0	0.806451613	0.308988764	1.115440377	0.652500214	1.115440377	0	2.945950523	0	0.308988764	0.165122934	1.366785929	1.877880185	2.642704982	6.415929373	0.34351145	-0.555555556	1.651154663	1.054147466	0.308988764	-0.886101676	0.308988764	1.1882145	0	0	0.38784067	-0.869565217	-0.326086957	0.0261334720000001	0	-0.555555556	0.592746103	0.308988764	1.699308756	0.308988764	-2.047698678	-0.769230769	0.161290323	-0.326086957	0.652500214	0.308988764	-0.339763283	0.178571429	-0.326086957	0.831071643	0.308988764	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	0.38442152	0.308988764	0.652500214	0.84470305	0	0.806451613	-0.869565217
KEGG_GNRH_SIGNALING_PATHWAY	0	-2.547886895	0.308988764	0.308988764	0.308988764	-0.175090409	0	0.470279087	-1.329807222	0.308988764	0.308988764	-0.916746297	-0.017098193	0	0.308988764	-0.490883591	0	-0.326086957	0	-0.326086957	0	0.178571429	-2.301446588	0	0	0	0.308988764	0	0	0	0.178571429	0.308988764	1.115440377	1.92189199	0.308988764	0	0.984961036	-0.326086957	1.92189199	0.87575895	0.308988764	1.791474655	1.699308756	2.410271072	0	0	0.487560193	0.892857143	0.308988764	0.308988764	0.308988764	0.308988764	0	0	0	0	-0.607940446	-2.082758689	0	0.178571429	-0.460242005	0.308988764	0.892857143	0.308988764	0	0	0	0	0.308988764	0.308988764	0	0	0.161290323	0.308988764	1.115440377	0	0	-0.869565217	0.308988764	0.308988764	0.308988764	0.308988764	0.470279087	0.308988764	0.308988764	1.218591165	0	0.806451613	0
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.535714286	-0.769230769	0.470279087	0.308988764	0.308988764	-0.600102145	0.34351145	0.470279087	-0.560576453	0.308988764	0.308988764	0	0.84470305	0	0.122197184	-1.306161099	0	-1.790733422	0	-1.790733422	0	0	-0.869565217	-0.769230769	-1.121135015	0	0.308988764	0	0	0	0.806451613	0.308988764	1.115440377	0.652500214	0.470279087	0.178571429	0.839608841	0	0.308988764	0.165122934	1.723928786	1.699308756	0	5.58198015	0.34351145	-0.555555556	1.201845907	0	0.308988764	-0.246566792	0.308988764	1.1882145	0	0	-0.555555556	-0.326086957	-1.703258172	1.313951544	0	-0.555555556	0.84470305	0.308988764	0	0.308988764	-0.326086957	0	0.161290323	-0.147515528	0.652500214	0.308988764	0.250896057	0	-0.00350631099999998	0.652500214	1.115440377	0	0	-0.869565217	0.308988764	0.308988764	0.308988764	0.308988764	0.652500214	0.308988764	0.652500214	0.470279087	0	0.892857143	0
KEGG_MELANOGENESIS	-0.769230769	-0.869565217	-0.460242005	0.150258605	-0.460242005	0.150258605	-0.934027403	0.311548928	-1.329807222	0.308988764	0.308988764	-1.476777939	-0.175828352	0	0.150258605	0	0	-0.326086957	-0.326086957	-0.326086957	0	0	-0.869565217	0	0	0	-0.460242005	0	0	0	0	0.308988764	1.115440377	0.308988764	0.308988764	0	6.170295109	-0.326086957	1.005993373	-0.017098193	0.308988764	0.806451613	1.612903226	1.617100941	0.432098765	0	0.150258605	0.647721454	0.150258605	0.308988764	0.308988764	0.308988764	-0.158730159	0	0	0	-0.769230769	-2.158265922	0	0	-0.460242005	0.677755799	-0.394579216	0.157473612	0	0	0	0	0.073139707	0.308988764	-0.769230769	-0.158730159	0.728060509	0.33228069	0.308988764	0	0	-0.869565217	0.308988764	0.308988764	0.308988764	0.308988764	0.308988764	0.308988764	1.115440377	0.086052595	-0.310245311	0.806451613	-0.158730159
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0	0	0	0	-0.769230769	-1.861471861	-0.952380952	0.161290323	0	0.697004609	0	0	-0.952380952	0	-0.952380952	0	0	-0.909090909	0	-1.678321678	0	0	0.161290323	0	0	0	0	-0.952380952	0	0	0	0	0	0	0.806451613	0.806451613	2.530042889	0	0	0	0.806451613	1.342165899	0.943396226	2.285562125	0	0	0	0	0	0	0	0	0	0	0.943396226	0	0	-1.665397854	0	0.806451613	0.535714286	0	0	0	-0.952380952	0.806451613	0	0	0	0	-1.385669125	0	0.161290323	0	0	0	0	0	0	0	0	0	-0.607940446	0	0.161290323	0	0	0	0
KEGG_TYPE_II_DIABETES_MELLITUS	0	-0.326086957	0	-0.769230769	0	-0.952380952	-0.608869502	0.178571429	0	0.535714286	-0.058139535	0.178571429	-0.952380952	0.178571429	-0.608869502	-0.965621841	0	0	0	-0.769230769	0	0	0	0	0.34351145	0	0	0	-0.326086957	0	0.985023042	0	0	0.34351145	0	0	1.744844647	0	0	0.930533205	0.285371915	2.056451614	0.943396226	5.217589776	0.34351145	0	0.178571429	0	0	-0.639534884	0	1.057797165	0	0	0.943396226	-0.326086957	-0.384226492	0.34837708	0	0.178571429	1.071428572	0	0	0.178571429	-1.278467909	0	0.161290323	-0.326086957	0.522082879	0	0.037220844	0	-0.326086957	0.34351145	0	0	0	0	0	0	0	0	-0.425719319	0	0.017424493	0	0	0	0
KEGG_TYPE_I_DIABETES_MELLITUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.909090909	0	-0.909090909	0	0	0	0	0	-0.869565217	-1.060606061	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0	0	-0.639534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.769230769	0	0	0	0	0	0	-0.769230769	0	-0.943396226	-0.769230769	0	0	-1.408765653	0	0	-0.769230769	0	0	0	0	0	0	0	0	-0.151515152	0	-0.909090909	0	0	0	0
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0	0	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818783069	0	0	0.967741936	0.064102564	0	0	0.806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0.535714286	0	0	0	0	0	0	0	0	0	0	0	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0	0	0.308988764	0.308988764	0.308988764	-0.643392188	-0.608869502	0.308988764	-0.600102145	0.84470305	0.308988764	-0.909090909	-0.969479145	0	-0.299880738	-1.408765653	0	0	0	0	0	0	0	0	0.34351145	0	0.308988764	0	-0.769230769	0	0.806451613	0.308988764	0.308988764	0.652500214	0.308988764	0	1.683196596	0	0.308988764	0.491209891	0.652500214	0.535714286	0.943396226	2.320307251	0.34351145	0	0.308988764	0	0.308988764	-0.33054612	0.308988764	1.1882145	0	0	0.943396226	0	0.480364656	1.651154663	-0.769230769	0	1.380417336	0.308988764	0	0.308988764	-1.278467909	0	-0.607940446	-0.326086957	0.652500214	0.308988764	0.806451613	0	-0.326086957	0.652500214	0.308988764	0	0	0	0.308988764	0.308988764	0.308988764	0.308988764	0.652500214	0.308988764	0.652500214	0.308988764	0	0	0.161290323
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0	0	0	0	0	-0.326086957	0	-0.769230769	-1.638795986	0	0	0	0	0	0	0.178571429	0	0	0	0	0	0	-0.869565217	0	0	0	-0.769230769	0	0	0	0	-0.273972603	0.806451613	0	0	0	1.070892724	0	0.161290323	0	0	0	0	0.00676217099999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.638795986	0	0	0	0	-0.326086957	0	0	0.748312078	0	0	0
KEGG_ALZHEIMERS_DISEASE	-1.235177866	-1.930171278	0	0	0	0.00977517100000003	0	0	0	0	0	-0.147515528	0	0	-0.909090909	-1.405725516	0	-0.769230769	0	0	0	0	0	0	0	0	-0.151515152	-0.769230769	0	0	0	0	0.892857143	0	0	0	4.30524945	-0.326086957	0.654936461	0	0.892857143	0.985023042	0	3.491291902	0.892857143	0.892857143	1.071428572	0	0	0	0	0	0	0	0	0.892857143	0	0.637594067	0	0.178571429	0	0	0.892857143	0	0	0	-0.151515152	0	0	0	-1.678321678	0	-0.769230769	0.892857143	0.654936461	0	0	0.892857143	0	0	0.161290323	0	-0.909090909	0	0.892857143	-0.920745921	0	0	0
KEGG_PARKINSONS_DISEASE	-0.909090909	0	0	0	0	0.161290323	0	0	0	0	0	0	0	0	0	-0.769230769	0	-0.769230769	0	0	0	0	0	-0.769230769	0	0	0	0	0	0	0	0	0	0	0	0	2.573580558	0	0.943396226	0	0.943396226	0	0	1.054147466	0	0	0	0	0	0	0.943396226	0	0	0	0	0	0	-2.110494099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.806451613	0.892857143	-0.151515152	0	0	0	0	0	0.161290323	0	-0.909090909	0	0	0	0	0	0
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0	-0.769230769	-0.027322404	0	-0.027322404	0.178571429	-0.027322404	0	-0.027322404	-0.027322404	-0.027322404	0	0	-1.66611839	-0.027322404	-0.796553173	-0.027322404	0	-0.027322404	0	0	-0.718316192	0	-0.027322404	-0.027322404	-0.027322404	-0.027322404	-0.769230769	-0.027322404	-0.027322404	0.151249025	0	0.865534739	0	0	-0.027322404	0.111566485	-0.027322404	-0.027322404	0	0.892857143	-0.027322404	0	1.671986352	-0.027322404	-0.027322404	0	-0.027322404	0	-0.027322404	0	0.779129209	0	-0.027322404	0.806451613	0.865534739	0	0.892857143	-0.027322404	-0.027322404	0	-0.027322404	1.785714286	0	-0.027322404	0	0	-0.027322404	-0.616438356	0	-1.705644082	0	1.585580822	0.865534739	1.612903226	0	0	1.671986352	0	0	0	-0.027322404	-0.027322404	-0.027322404	0.892857143	-0.769230769	-0.027322404	0	-0.027322404
KEGG_HUNTINGTONS_DISEASE	-1.839323467	-0.869565217	-0.027322404	-1.538461538	-0.957554962	-0.995016121	-0.027322404	0	-0.027322404	0.133967919	-0.027322404	0	-0.708274894	-0.087563368	-1.866645871	-0.017547233	-0.027322404	-0.59065934	-0.027322404	0	0	-0.027322404	0	-0.796553173	0.508391882	-0.027322404	-0.027322404	0	-0.027322404	-0.027322404	-0.027322404	0	-0.027322404	0	0	0.865534739	4.511240925	-0.027322404	0.133967919	0.161290323	0.892857143	0.779129209	0	2.70912161	-0.027322404	-0.027322404	0	-0.027322404	0	-0.027322404	0	-0.178837556	0	-0.027322404	0	-0.027322404	-0.430107527	-1.421670748	-0.027322404	0.133967919	0	-0.027322404	0	0	-0.027322404	0	0	-0.027322404	0	0	-0.027322404	0.697004609	0.539447782	1.758391882	-0.151515152	0	0	-0.260838887	0	0	0.161290323	-0.027322404	-0.936413313	-0.027322404	0	0.244515599	-0.027322404	0	-0.027322404
